iteration,target,r2,mse,rmse
24,SMYTH_av,0.8649062295973664,0.5282827481592809,0.7268306186170757
24,SPAIS_av,0.847131728605096,0.5276778707988468,0.7264143933037442
24,SATIS_av,0.8587260960677442,0.3465390880291314,0.5886757070145934
25,SMORE_av,0.9188815653528206,0.3681143387971335,0.6067242691677444
25,SPRIS_av,0.8317464385336556,0.36716167550917933,0.6059386730595592
25,SMYTH_av,0.8859713110765814,0.5256156977072538,0.7249935845973079
25,SPAIS_av,0.8543938550211608,0.471551971898192,0.6866964190224032
25,SATIS_av,0.8663253405056975,0.32699537641896126,0.5718350954768002
26,SMORE_av,0.9101156484414651,0.4124198058356853,0.6421991948264069
26,SPRIS_av,0.8356012002404037,0.38753952324958935,0.6225267249280061
26,SMYTH_av,0.9100259729184923,0.4301729814103983,0.6558757362567991
26,SPAIS_av,0.8920944925053721,0.4209668273717828,0.6488195645722953
26,SATIS_av,0.8489539901274264,0.3576656143648147,0.5980515148085612
27,SMORE_av,0.9264306958276425,0.2724617599694035,0.5219786968540033
27,SPRIS_av,0.834991457586332,0.29821729041897366,0.5460927489163115
27,SMYTH_av,0.8997292210102499,0.42399873240057384,0.6511518504930888
27,SPAIS_av,0.8761669304671937,0.42231418512137214,0.6498570497589237
27,SATIS_av,0.8811756046973033,0.29446541618782923,0.5426466771185734
28,SMORE_av,0.9147740271411855,0.3539762678126545,0.5949590471727063
28,SPRIS_av,0.8906674725786855,0.24145278810423812,0.49137845710230127
28,SMYTH_av,0.8959992229603341,0.41139698307742817,0.6414023566197962
28,SPAIS_av,0.9088049030625684,0.3029412176895328,0.5504009608363096
28,SATIS_av,0.8684596351139353,0.334618524713082,0.578462206814829
29,SMORE_av,0.9002954732916371,0.37650312592804563,0.6135985054806161
29,SPRIS_av,0.8467643079834515,0.32732959941454953,0.5721272580593845
29,SMYTH_av,0.9158994984958704,0.3881554362301236,0.6230212165168403
29,SPAIS_av,0.8535645151403695,0.5878319896119322,0.7667020213954912
29,SATIS_av,0.8335961237433457,0.4098034675234522,0.6401589392670013
30,SMORE_av,0.8966231650068791,0.4094278143920949,0.6398654658536393
30,SPRIS_av,0.8440392183599471,0.3750521771579009,0.612415036685009
30,SMYTH_av,0.9036104705120195,0.48396523023135396,0.6956760957739988
30,SPAIS_av,0.883522234670901,0.4845423269794817,0.6960907462245721
30,SATIS_av,0.8832568388988897,0.3032645567082622,0.5506946129283109
31,SMORE_av,0.9087780128916012,0.3542088944761052,0.5951545131107595
31,SPRIS_av,0.8662340473495641,0.2908542468602023,0.5393090457800632
31,SMYTH_av,0.9097835464670675,0.41526834042216665,0.6444131752394318
31,SPAIS_av,0.8779758963925021,0.47358910433443346,0.6881781050966628
31,SATIS_av,0.8540684014244326,0.37674694220231575,0.613797150695827
32,SMORE_av,0.8979665390455683,0.39203414273244386,0.626126299345782
32,SPRIS_av,0.8321272563193538,0.31470212081517135,0.5609831733797114
32,SMYTH_av,0.9106507952317514,0.36770589060839715,0.6063875745827887
32,SPAIS_av,0.8722102829752577,0.5202303603568982,0.7212699635759818
32,SATIS_av,0.857470011098316,0.3044958971334978,0.5518114688310654
33,SMORE_av,0.8932608193194872,0.4111299588467393,0.6411941662606884
33,SPRIS_av,0.8519823325863395,0.37309607355078783,0.6108159080695164
33,SMYTH_av,0.8672221031041728,0.5257054027332984,0.7250554480405608
33,SPAIS_av,0.8743126946702275,0.5491082856271692,0.7410184111256408
33,SATIS_av,0.8665554159261541,0.3346792891930912,0.5785147268593006
34,SMORE_av,0.8705669919523108,0.47834556784184495,0.6916253088499906
34,SPRIS_av,0.8592030186396641,0.3013592515521563,0.548961976417453
34,SMYTH_av,0.8781609083579235,0.5030215705603259,0.7092401360331534
34,SPAIS_av,0.8724327249517607,0.4587257789454107,0.6772929786624181
34,SATIS_av,0.8524013127886116,0.3300720323999917,0.574518957389564
35,SMORE_av,0.9195297619344701,0.27935532837305727,0.5285407537485234
35,SPRIS_av,0.8586017305162927,0.3439476246380572,0.5864704806194914
35,SMYTH_av,0.900090204367092,0.4388437863379851,0.6624528559361678
35,SPAIS_av,0.8980129390653956,0.3641065244416666,0.6034123999734067
35,SATIS_av,0.8784351667369114,0.2977572363536062,0.5456713629590673
36,SMORE_av,0.878491326212185,0.35844648338107327,0.5987040031443529
36,SPRIS_av,0.8417288587638388,0.30116477562769933,0.5487848172350428
36,SMYTH_av,0.9018330677661812,0.3252962432704295,0.5703474759043206
36,SPAIS_av,0.8994998278861314,0.35282061904583645,0.593987052927786
36,SATIS_av,0.8562490287118857,0.263339034132303,0.5131656985149172
37,SMORE_av,0.8893618535922537,0.4475290402838961,0.6689761133881359
37,SPRIS_av,0.8436469239656378,0.33051283714414914,0.5749024588085784
37,SMYTH_av,0.8975751678055016,0.44488344221264253,0.6669958337295987
37,SPAIS_av,0.8711929030189841,0.5121149136625928,0.7156220466577261
37,SATIS_av,0.8122010219540372,0.32824297460195756,0.5729249292900053
38,SMORE_av,0.9113972051648427,0.3212942505416622,0.5668282372479887
38,SPRIS_av,0.8737228039922592,0.30701338151598034,0.5540878824843405
38,SMYTH_av,0.8928440746222478,0.4718287801238956,0.6868979401074774
38,SPAIS_av,0.8813384757861232,0.43025731107414694,0.655940020942576
38,SATIS_av,0.8790655571950785,0.2902454324322024,0.5387443108119123
39,SMORE_av,0.8988339470812194,0.401121196651146,0.6333412955517317
39,SPRIS_av,0.8160770979180215,0.30445484590625776,0.551774270790382
39,SMYTH_av,0.8870617920144858,0.47569191723329385,0.68970422445661
39,SPAIS_av,0.864796684167464,0.5931252623201647,0.770146260342907
39,SATIS_av,0.866108574211794,0.41248957739894976,0.6422535148980889
40,SMORE_av,0.8887060380048688,0.445241387758144,0.6672641064512191
40,SPRIS_av,0.8415138548928136,0.3580612907977174,0.5983822280095871
40,SMYTH_av,0.8441764722254939,0.5994374597408464,0.7742334659137684
40,SPAIS_av,0.8735575503806239,0.45389030529688457,0.6737138155751926
40,SATIS_av,0.8164445265824986,0.4619189721348393,0.6796462110060199
41,SMORE_av,0.907922719518041,0.42109195234690755,0.6489159825022863
41,SPRIS_av,0.8552073913004763,0.36283883699735603,0.6023610520255738
41,SMYTH_av,0.8963223481084659,0.4832714867880979,0.6951773060076817
41,SPAIS_av,0.8782649417864593,0.44333744022558835,0.665835895867434
41,SATIS_av,0.8756161553367665,0.3386987320854705,0.5819782917647964
42,SMORE_av,0.9021502312584404,0.32093023735694765,0.566507049697484
42,SPRIS_av,0.8844992724078784,0.27076008527174095,0.5203461206463837
42,SMYTH_av,0.8675284898145408,0.4641896507623556,0.6813146488681684
42,SPAIS_av,0.8669265675410756,0.4333994692070012,0.658330820489973
42,SATIS_av,0.8511215343020789,0.33669165475259394,0.5802513720385277
43,SMORE_av,0.9054860724892261,0.36579141478453775,0.6048069235586988
43,SPRIS_av,0.8174294941708969,0.35348557532866437,0.5945465291536605
43,SMYTH_av,0.9265190412607891,0.33527774283993145,0.5790317286988093
43,SPAIS_av,0.8855305505564234,0.42846635660301313,0.654573415747243
43,SATIS_av,0.8331760510869404,0.4037413820754912,0.6354064699666594
44,SMORE_av,0.9256786298573114,0.3230406099896811,0.5683666158296783
44,SPRIS_av,0.8256458734896434,0.3394575827232947,0.5826298848525492
44,SMYTH_av,0.8870596789368431,0.4810489181150268,0.6935769013707325
44,SPAIS_av,0.8789706324048391,0.4045781653488827,0.6360645921200792
44,SATIS_av,0.8736541518763578,0.30252069380656144,0.5500188122296922
45,SMORE_av,0.8770503709415006,0.468104756607435,0.6841818154609453
45,SPRIS_av,0.8306845901956544,0.332665900430695,0.5767719657114889
45,SMYTH_av,0.9092981518623162,0.3805375479530943,0.6168772551756908
45,SPAIS_av,0.8858964432781906,0.45591498860943264,0.675214772209134
45,SATIS_av,0.8547856524293118,0.34753122437280076,0.5895177897000232
46,SMORE_av,0.8852995619458631,0.44085082779324014,0.6639659839127605
46,SPRIS_av,0.844038409069281,0.35608842369023375,0.5967314502271803
46,SMYTH_av,0.8803421708615622,0.438754095233818,0.6623851562601761
46,SPAIS_av,0.8732658296502971,0.44854023555462647,0.669731465256506
46,SATIS_av,0.84011964526034,0.372454664110006,0.6102906390483194
47,SMORE_av,0.9226582983575355,0.29542567266904196,0.5435307467559144
47,SPRIS_av,0.8403049472426973,0.31761197010618786,0.5635707321234734
47,SMYTH_av,0.8734102337082319,0.5378712526074961,0.7333970634025583
47,SPAIS_av,0.8249629777364078,0.49994139127453974,0.7070653373448169
47,SATIS_av,0.848805483196569,0.34338516970458033,0.5859907590607384
48,SMORE_av,0.9041506232576897,0.370423718730909,0.6086244480226776
48,SPRIS_av,0.8350760748847036,0.3524788741227411,0.5936993128872065
48,SMYTH_av,0.881656171497168,0.5004471222470649,0.707422873709258
48,SPAIS_av,0.8722985726212613,0.4635404157765029,0.6808380246259039
48,SATIS_av,0.8440427460377153,0.3633218381918598,0.6027618420171102
49,SMORE_av,0.8975400349290015,0.38048876884989546,0.6168377167861053
49,SPRIS_av,0.8440155232220521,0.3852816576415315,0.6207106069993742
49,SMYTH_av,0.8750708469194391,0.5272874214498305,0.7261455924605138
49,SPAIS_av,0.864755088466965,0.6084085847968468,0.7800055030554892
49,SATIS_av,0.8401767382019713,0.4268413624458885,0.6533309746567114
50,SMORE_av,0.8957252520154027,0.3900886344514403,0.6245707601636826
50,SPRIS_av,0.862210963727831,0.2972230290434823,0.5451816477500708
50,SMYTH_av,0.9120913290791225,0.36677310380337075,0.6056179520154359
50,SPAIS_av,0.8811298334105676,0.4989905437498617,0.7063926271910415
50,SATIS_av,0.8728159430413909,0.34003563201441656,0.5831257428843427
51,SMORE_av,0.9161510741636094,0.3152937245993569,0.5615102177158995
51,SPRIS_av,0.8368011680725083,0.38787405940195135,0.6227953591686047
51,SMYTH_av,0.8817042805144326,0.5259299403192528,0.7252102731754789
51,SPAIS_av,0.8740019048704093,0.4589908386405967,0.6774886262075525
51,SATIS_av,0.8415968203502308,0.3428161254789423,0.5855050174669234
52,SMORE_av,0.8991330090639958,0.3498704276745604,0.5914984595707418
52,SPRIS_av,0.8489921307890625,0.32984145512181023,0.5743182524714066
52,SMYTH_av,0.873306428350457,0.47212218704567005,0.6871114807989094
52,SPAIS_av,0.8751206005474592,0.4930301900946527,0.7021610855741386
52,SATIS_av,0.8674125328423127,0.3194469231622899,0.5651963580582327
53,SMORE_av,0.9183779659160853,0.310824722889117,0.5575165673673895
53,SPRIS_av,0.8874981772676436,0.2575904234292663,0.5075336672864829
53,SMYTH_av,0.8988097209506241,0.48797442497899834,0.6985516623550461
53,SPAIS_av,0.8782326772070309,0.4966098360777198,0.704705495989438
53,SATIS_av,0.8490737657417915,0.3314930119792937,0.5757542982725302
54,SMORE_av,0.8918460794069623,0.38821397953824865,0.6230681981438698
54,SPRIS_av,0.8325575631177486,0.3502285958355954,0.5918011455173059
54,SMYTH_av,0.8771553321352265,0.44699603950978506,0.668577624146804
54,SPAIS_av,0.8655857049526924,0.5231372833962127,0.7232822985503051
54,SATIS_av,0.8467900969997026,0.3343372211963696,0.5782190079860482
55,SMORE_av,0.8832064923004589,0.4101933852521947,0.6404634144525312
55,SPRIS_av,0.8560294490513358,0.3317266344934983,0.5759571464037045
55,SMYTH_av,0.8768927220694015,0.5535780833865491,0.7440282813082774
55,SPAIS_av,0.8626909790045115,0.43409467208098285,0.658858613118917
55,SATIS_av,0.8397581548044827,0.3669144372527931,0.6057346260969345
56,SMORE_av,0.8940881078471974,0.33980470217811937,0.5829276989285372
56,SPRIS_av,0.8687076492632422,0.3024465179610925,0.5499513778154325
56,SMYTH_av,0.8985275905229049,0.4361796482246286,0.6604389814544782
56,SPAIS_av,0.9047724080871339,0.361359320077255,0.6011316994446849
56,SATIS_av,0.8677504880744621,0.32528653737972696,0.5703389670886314
57,SMORE_av,0.8873318498458964,0.3905873771854984,0.62496990102364
57,SPRIS_av,0.857659985356692,0.31587340417466403,0.5620261596889099
57,SMYTH_av,0.8969463271671502,0.36597336329049046,0.6049573235282721
57,SPAIS_av,0.8545170950495085,0.46686523888908066,0.6832753755910428
57,SATIS_av,0.8424633633138208,0.30366833532814613,0.5510610994510011
58,SMORE_av,0.914614177342005,0.3265756872095967,0.5714680106616613
58,SPRIS_av,0.8448880601391704,0.31413882848525776,0.5604808903836578
58,SMYTH_av,0.885151102951323,0.43175125449927443,0.657077814645476
58,SPAIS_av,0.8606471164561471,0.5089423647510988,0.7134019657606073
58,SATIS_av,0.8641331543585431,0.3161946531006751,0.5623118824110648
59,SMORE_av,0.901738542010215,0.3791469015776419,0.6157490573095844
59,SPRIS_av,0.8477593786229458,0.3387825583614341,0.5820503056965387
59,SMYTH_av,0.9113848139652249,0.3787373666599162,0.6154164172817591
59,SPAIS_av,0.8881168168403295,0.5128980651704537,0.716169019973954
59,SATIS_av,0.8667356032938153,0.338171521550826,0.5815251684586197
60,SMORE_av,0.8814803906722605,0.48410972634293026,0.6957799410323139
60,SPRIS_av,0.8132636420920084,0.4197706529479244,0.6478971005861381
60,SMYTH_av,0.8940489815481614,0.5159739726551502,0.7183132830841639
60,SPAIS_av,0.8996245943912479,0.42823419527394974,0.6543960538343349
60,SATIS_av,0.842693262910679,0.35330879127489934,0.5943978392246217
61,SMORE_av,0.9028891632704957,0.41380735950023545,0.6432786017739401
61,SPRIS_av,0.8790961073181938,0.3063138929750472,0.5534563153267358
61,SMYTH_av,0.8915717257389602,0.5226242819382122,0.7229275772428467
61,SPAIS_av,0.8725274551902841,0.5488533428612941,0.7408463692705081
61,SATIS_av,0.8600875325389701,0.3792744947100781,0.615852656655858
62,SMORE_av,0.861080400618436,0.5034955036031837,0.7095741706144494
62,SPRIS_av,0.8553094376303523,0.3623317840918611,0.6019400170215145
62,SMYTH_av,0.8777813912716529,0.4967072897483341,0.7047746375603581
62,SPAIS_av,0.8492958788448406,0.417346969314159,0.6460239696127064
62,SATIS_av,0.8294332078001696,0.4334330385732833,0.6583563158148354
63,SMORE_av,0.9026822339529909,0.376995228169505,0.6139993714732166
63,SPRIS_av,0.8599876118589398,0.32564115804807814,0.5706497682888149
63,SMYTH_av,0.8865868177840622,0.4718442032911876,0.6869091666961415
63,SPAIS_av,0.892965035338553,0.4311977550868134,0.6566564970262713
63,SATIS_av,0.8444441986913819,0.40122042222330684,0.6334196257010883
64,SMORE_av,0.8991795523791871,0.40892419563207816,0.6394718098806844
64,SPRIS_av,0.8634634892417795,0.3204982199921381,0.5661256220947238
64,SMYTH_av,0.8946181172638545,0.49541198667709363,0.7038550892599226
64,SPAIS_av,0.8310466037293547,0.7182446661726547,0.8474931658560172
64,SATIS_av,0.8592061394358105,0.31547083319567487,0.5616679029423658
65,SMORE_av,0.9221472825430037,0.2970380817443601,0.545012001468188
65,SPRIS_av,0.8781371262435645,0.25492043217131855,0.5048964568813279
65,SMYTH_av,0.8969858622117378,0.4039464083291931,0.6355677842128195
65,SPAIS_av,0.873507611537272,0.4017773049838356,0.6338590576649005
65,SATIS_av,0.8507523220230766,0.3259121205551967,0.5708871346905592
66,SMORE_av,0.9022321841754216,0.3130308635413682,0.5594916116809691
66,SPRIS_av,0.8706032621454869,0.315082015170094,0.5613216681815285
66,SMYTH_av,0.9083328652214264,0.3795192528865304,0.6160513394892754
66,SPAIS_av,0.8443088718990304,0.6382728864528893,0.7989198247965119
66,SATIS_av,0.8602049157268034,0.2850022036808329,0.5338559765337773
67,SMORE_av,0.9005667117013475,0.38094108042959635,0.6172042453107369
67,SPRIS_av,0.8316016888899171,0.3279451080302609,0.5726649177575495
67,SMYTH_av,0.9011576153421629,0.4350418406665415,0.6595770164783954
67,SPAIS_av,0.9026771658628285,0.447864783895025,0.6692270047562523
67,SATIS_av,0.8756319433800902,0.3222434441851031,0.5676649048383237
68,SMORE_av,0.9066479872435143,0.3236339610279048,0.5688883555038764
68,SPRIS_av,0.8420118699600946,0.35071823996973434,0.5922146907750047
68,SMYTH_av,0.9140423834636144,0.3652526705252,0.6043613741175059
68,SPAIS_av,0.8751303938217239,0.4267187551131148,0.6532371354363703
68,SATIS_av,0.8560390479894064,0.2699056968622668,0.5195244911091939
69,SMORE_av,0.9028573575419953,0.36153745624175876,0.601279848524594
69,SPRIS_av,0.830755184774563,0.3498219289676232,0.5914574616721165
69,SMYTH_av,0.8848677216538164,0.46153900256048547,0.679366618668069
69,SPAIS_av,0.8808462648799824,0.38985101525346766,0.6243805051837122
69,SATIS_av,0.8531418361977462,0.3252800099414398,0.5703332446398682
70,SMORE_av,0.8923284973973337,0.42759220138188103,0.6539053458887464
70,SPRIS_av,0.8597480735257429,0.30053113544693216,0.5482072011994481
70,SMYTH_av,0.8711086463399423,0.5546166878319709,0.7447259145698979
70,SPAIS_av,0.8719745588423454,0.5719866920967623,0.756298018043656
70,SATIS_av,0.8387925296991441,0.34345324657561216,0.5860488431654927
71,SMORE_av,0.8880821181369961,0.39201844565632493,0.626113764148597
71,SPRIS_av,0.8413541546241312,0.32595179531857627,0.5709218819756134
71,SMYTH_av,0.9001537462580171,0.3740079136124181,0.6115618640926019
71,SPAIS_av,0.8829034113548686,0.3707857696900497,0.6089218091758988
71,SATIS_av,0.8664589093866703,0.28465643100278526,0.5335320337175503
72,SMORE_av,0.9005959685570762,0.40322803559126735,0.6350023902248458
72,SPRIS_av,0.8238617648791232,0.3563524394752174,0.596952627496703
72,SMYTH_av,0.8886526532792381,0.42913247631097773,0.6550820378479154
72,SPAIS_av,0.8745476398152846,0.39126020142626233,0.6255079547266065
72,SATIS_av,0.8778295152569403,0.2978605067820644,0.5457659817010074
73,SMORE_av,0.8952097551912017,0.41529072619358826,0.6444305441190604
73,SPRIS_av,0.8620237331417276,0.3236650674782757,0.5689156945262415
73,SMYTH_av,0.8894832806568691,0.4972171762518425,0.7051362820418777
73,SPAIS_av,0.8714772564099114,0.4557767148523476,0.6751123720184274
73,SATIS_av,0.8462921514231192,0.4181419865086936,0.6466389924128405
74,SMORE_av,0.9086130384549432,0.3207643358461233,0.5663606058388271
74,SPRIS_av,0.8339009526308485,0.3280977039343604,0.5727981354145284
74,SMYTH_av,0.9064650110853429,0.42950955126314133,0.6553697820796602
74,SPAIS_av,0.873393968824564,0.47045800840841984,0.6858994156641481
74,SATIS_av,0.8620628486183284,0.32769538256323455,0.5724468381983034
75,SMORE_av,0.9065328387474427,0.3835810877522258,0.6193392347915848
75,SPRIS_av,0.8536077044062116,0.3464301382735352,0.5885831617312334
75,SMYTH_av,0.9030370594155567,0.45736341707675404,0.6762864903846254
75,SPAIS_av,0.8504203116380058,0.6007334497504725,0.7750699644228722
75,SATIS_av,0.8387622528993468,0.4543997435750444,0.6740917916538106
76,SMORE_av,0.9287899353985173,0.25772602936801187,0.5076672427565244
76,SPRIS_av,0.8415722704191212,0.3093495053958369,0.5561919681151796
76,SMYTH_av,0.9030756906936797,0.41787683941755055,0.6464339404900942
76,SPAIS_av,0.8942906560966959,0.37763410257972085,0.6145194078137165
76,SATIS_av,0.8938925510170067,0.2679779474428077,0.517665864668328
77,SMORE_av,0.9027097010676444,0.345648650033587,0.5879189145057225
77,SPRIS_av,0.8506578822360467,0.33793281906015266,0.5813198939139729
77,SMYTH_av,0.8817467789294462,0.4755083425887271,0.6895711294628909
77,SPAIS_av,0.8845161852862615,0.43839495252013877,0.662114002661278
